Date,Open,High,Low,Close,Adj_Close,Volume,Percent_Change,Adj_Percent_Change,Intraday_Range_%,Gap_%,Year,Month,Quarter,Month_Name
2022-03-01,64.8499984741211,74.0,64.8499984741211,66.30000305175781,66.30000305175781,20121659,2.235936178495601,2.235936178495601,13.800906643602806,0.0,2022,3,1,March
2022-04-01,66.5999984741211,70.48999786376953,63.75,64.56999969482422,64.56999969482422,12842884,-2.6093563760216543,-2.6093563760216543,10.438280773772087,0.4524817625258427,2022,4,2,April
2022-05-01,64.44999694824219,64.95999908447266,58.75,61.33000183105469,61.33000183105469,13079957,-5.017806843863504,-5.017806843863504,10.125548506551974,-0.18584907410437915,2022,5,2,May
2022-06-01,64.80000305175781,64.80000305175781,58.90999984741211,58.970001220703125,58.970001220703125,8583189,-3.8480360996117957,-3.8480360996117957,9.988134784500984,5.657918012560822,2022,6,2,June
2022-07-01,59.0,68.0,54.2599983215332,57.400001525878906,57.400001525878906,19126845,-2.662370124342184,-2.662370124342184,23.937284517792374,0.05087125432573853,2022,7,3,July
2022-08-01,57.599998474121094,59.79999923706055,54.22999954223633,54.36000061035156,54.36000061035156,21651082,-5.296168701592718,-5.296168701592718,10.246504106483666,0.3484267298355706,2022,8,3,August
2022-09-01,54.0,57.439998626708984,52.099998474121094,56.119998931884766,56.119998931884766,37073552,3.237671636813877,3.237671636813877,9.515324758058668,-0.6622527709887644,2022,9,3,September
2022-10-01,56.29999923706055,61.0,46.150001525878906,57.11000061035156,57.11000061035156,34616953,1.7640800023328573,1.7640800023328573,26.00244845984021,0.32074181860597556,2022,10,4,October
2022-11-01,57.689998626708984,62.209999084472656,56.869998931884766,61.31999969482422,61.31999969482422,35095286,7.371737067902551,7.371737067902551,8.708415164976948,1.0155804765519358,2022,11,4,November
2022-12-01,62.0,68.0,62.0,67.2300033569336,67.2300033569336,35868924,9.63797079504587,9.63797079504587,8.924586792217088,1.108937228571411,2022,12,4,December
2023-01-01,67.77999877929688,68.9000015258789,66.4000015258789,66.9800033569336,66.9800033569336,23465129,-0.37185778300904415,-0.37185778300904415,3.732457262920108,0.8180803137005331,2023,1,1,January
2023-02-01,67.75,70.76000213623047,62.220001220703125,62.47999954223633,62.47999954223633,23048708,-6.718428768534002,-6.718428768534002,13.668375445096354,1.149591825134924,2023,2,1,February
2023-03-01,63.41999816894531,70.77999877929688,60.790000915527344,70.66999816894531,70.66999816894531,42402931,13.108192520348162,13.108192520348162,14.136122997891148,1.5044792471125863,2023,3,1,March
2023-04-01,69.01000213623047,75.0,68.55000305175781,73.08000183105469,73.08000183105469,35520864,3.4102217695661574,3.4102217695661574,8.825939773719764,-2.348940251486096,2023,4,2,April
