Date,Open,High,Low,Close,Adj_Close,Volume,Percent_Change,Adj_Percent_Change,Intraday_Range_%,Gap_%,Year,Month,Quarter,Month_Name
2021-07-01,173.4499969482422,184.89999389648438,135.50999450683594,169.69000244140625,169.69000244140625,21908012,0.33110479656270897,0.33110479656270897,29.1060160758161,2.554243446290291,2021,7,3,July
2021-08-01,174.69000244140625,194.75,155.39999389648438,184.5500030517578,184.5500030517578,21933697,8.757145616450025,8.757145616450025,21.322137877440053,2.946549548036275,2021,8,3,August
2021-09-01,187.6999969482422,221.6999969482422,163.1999969482422,190.11000061035156,190.11000061035156,31303259,3.012732303794352,3.012732303794352,30.77165841469923,1.7068511755055058,2021,9,3,September
2021-10-01,193.5,219.8000030517578,167.5,191.16000366210938,191.16000366210938,28826607,0.5523134229586946,0.5523134229586946,27.359281256450625,1.7831778332359074,2021,10,4,October
2021-11-01,208.8800048828125,209.39999389648438,177.1999969482422,183.6999969482422,183.6999969482422,36980950,-3.9024934980924963,-3.9024934980924963,17.528577835150752,9.269722160094036,2021,11,4,November
2021-12-01,187.5,192.5,177.85000610351562,187.7899932861328,187.7899932861328,47652948,2.2264542220123085,2.2264542220123085,7.801264401858941,2.0685917881797624,2021,12,4,December
2022-01-01,190.0,223.0,182.6999969482422,187.6300048828125,187.6300048828125,56503820,-0.08519538262964366,-0.08519538262964366,21.47844268134399,1.1768500947224771,2022,1,1,January
2022-02-01,190.8000030517578,199.85000610351562,176.10000610351562,181.83999633789062,181.83999633789062,77560444,-3.0858649439028274,-3.0858649439028274,13.060932951113974,1.6894942634176173,2022,2,1,February
2022-03-01,181.83999633789062,198.0,170.25999450683594,188.8699951171875,188.8699951171875,91275857,3.866035482223551,3.866035482223551,14.687354376195286,0.0,2022,3,1,March
2022-04-01,189.94000244140625,210.0,182.1999969482422,185.42999267578125,185.42999267578125,79849068,-1.821359946174539,-1.821359946174539,14.99218257553689,0.5665311335211537,2022,4,2,April
2022-05-01,176.25,194.47999572753906,153.3000030517578,179.8699951171875,179.8699951171875,90906043,-2.9984348693338103,-2.9984348693338103,22.89430910861591,-4.950651479468152,2022,5,2,May
2022-06-01,180.19000244140625,184.99000549316406,165.6999969482422,171.60000610351562,171.60000610351562,87734263,-4.597759069423379,-4.597759069423379,11.241263320984622,0.1779103424171782,2022,6,2,June
2022-07-01,172.3800048828125,186.8000030517578,169.0,186.5399932861328,186.5399932861328,74152072,8.70628592728886,8.70628592728886,9.542191322187126,0.45454472701262616,2022,7,3,July
2022-08-01,186.5399932861328,199.99000549316406,168.39999389648438,193.9199981689453,193.9199981689453,77497057,3.9562587908386737,3.9562587908386737,16.29022890623076,0.0,2022,8,3,August
2022-09-01,193.6999969482422,199.8800048828125,181.8000030517578,186.8300018310547,186.8300018310547,78085609,-3.656145010744971,-3.656145010744971,9.677247580077607,-0.11344947544371232,2022,9,3,September
2022-10-01,184.60000610351562,196.5,176.11000061035156,196.27000427246094,196.27000427246094,62100516,5.052722982865765,5.052722982865765,10.388749653942613,-1.1935961599762694,2022,10,4,October
2022-11-01,197.8000030517578,207.49000549316406,194.60000610351562,204.6999969482422,204.6999969482422,45971420,4.295099858498386,4.295099858498386,6.297019825021119,0.7795377520718546,2022,11,4,November
2022-12-01,207.49000549316406,207.49000549316406,176.5,198.0399932861328,198.0399932861328,52963080,-3.2535436059597633,-3.2535436059597633,15.648357172174299,1.3629743949763324,2022,12,4,December
2023-01-01,200.99000549316406,202.0,190.5,193.44000244140625,193.44000244140625,85072694,-2.322758533969649,-2.322758533969649,5.944995789318911,1.4896042754197651,2023,1,1,January
2023-02-01,196.99000549316406,203.5,189.10000610351562,189.6999969482422,189.6999969482422,68803864,-1.9334188616425996,-1.9334188616425996,7.590929956848272,1.8351959299799547,2023,2,1,February
2023-03-01,191.88999938964844,196.5,184.50999450683594,189.86000061035156,189.86000061035156,80839130,0.0843456324108649,0.0843456324108649,6.315182478994652,1.154455707241667,2023,3,1,March
2023-04-01,191.49000549316406,197.72000122070312,189.1999969482422,197.2899932861328,197.2899932861328,46695946,3.913406010689835,3.913406010689835,4.318518202848859,0.8585299049681077,2023,4,2,April
2023-05-01,197.2899932861328,205.49000549316406,196.11000061035156,203.66000366210938,203.66000366210938,66418381,3.2287549256175607,3.2287549256175607,4.605717722746774,0.0,2023,5,2,May
2023-06-01,205.38999938964844,212.4499969482422,202.11000061035156,210.61000061035156,210.61000061035156,53186792,3.41254876915984,3.41254876915984,4.90954670145061,0.8494528608618136,2023,6,2,June
2023-07-01,213.4499969482422,220.39999389648438,210.14999389648438,217.5800018310547,217.5800018310547,53208103,3.309435069799127,3.309435069799127,4.710910889668464,1.3484622428470938,2023,7,3,July
2023-08-01,218.0,218.47000122070312,207.14999389648438,212.77000427246094,212.77000427246094,52035383,-2.2106799881032257,-2.2106799881032257,5.320302249805383,0.19303160465612568,2023,8,3,August
2023-09-01,216.8699951171875,226.1999969482422,207.85000610351562,216.75,216.75,51039395,1.8705624136955423,1.8705624136955423,8.46597040125793,1.9269590461051793,2023,9,3,September
2023-10-01,216.75,225.3000030517578,208.36000061035156,210.97999572753906,210.97999572753906,66840247,-2.6620550276636346,-2.6620550276636346,8.029198400061908,0.0,2023,10,4,October
2023-11-01,213.9499969482422,228.3000030517578,209.5800018310547,222.1300048828125,222.1300048828125,56925152,5.284865570702091,5.284865570702091,8.427497775718818,1.4077169783141923,2023,11,4,November
2023-12-01,223.99000549316406,247.35000610351562,221.0,239.64999389648438,239.64999389648438,62985291,7.887268099109246,7.887268099109246,10.995204162157158,0.8373477555780137,2023,12,4,December
2024-01-01,240.99000549316406,244.99000549316406,233.3000030517578,240.25999450683594,240.25999450683594,67641549,0.25453812889102423,0.25453812889102423,4.8655634348953765,0.5591536118538349,2024,1,1,January
2024-02-01,241.99000549316406,249.25,234.75,243.25,243.25,58261955,1.244487455891874,1.244487455891874,5.960945529290853,0.720057864764041,2024,2,1,February
2024-03-01,244.5800018310547,251.10000610351562,240.5399932861328,247.01980590820312,247.01980590820312,62049378,1.5497660465377594,1.5497660465377594,4.274966041106476,0.546763342674075,2024,3,1,March
2024-04-01,254.35000610351562,254.69000244140625,241.30999755859375,250.05999755859375,250.05999755859375,74425369,1.2307481334190795,1.2307481334190795,5.350717833098161,2.967454438870594,2024,4,2,April
2024-05-01,250.05999755859375,256.760009765625,242.27000427246094,251.14999389648438,251.14999389648438,101941618,0.43589392487106693,0.43589392487106693,5.769462809199333,0.0,2024,5,2,May
2024-06-01,258.70001220703125,268.5,242.1300048828125,267.4800109863281,267.4800109863281,133088068,6.50209734688445,6.50209734688445,9.858678792463248,3.006178974329874,2024,6,2,June
2024-07-01,267.989990234375,278.20001220703125,267.0,277.75,277.75,65523780,3.839535139766692,3.839535139766692,4.0324076352947795,0.19066069504271924,2024,7,3,July
2024-08-01,273.010009765625,281.75,266.55999755859375,281.0799865722656,281.0799865722656,77678536,1.198915057521388,1.198915057521388,5.404156527345251,-1.706567141089109,2024,8,3,August
2024-09-01,280.010009765625,293.989990234375,276.4800109863281,288.3800048828125,288.3800048828125,84233769,2.597132011983372,2.597132011983372,6.071842343980234,-0.38066630772573135,2024,9,3,September
2024-10-01,288.7799987792969,289.32000732421875,269.0,270.6400146484375,270.6400146484375,120130068,-6.151602029961789,-6.151602029961789,7.508131179572438,0.1387037553615822,2024,10,4,October
2024-11-01,270.6400146484375,274.3999938964844,255.75,269.8800048828125,269.8800048828125,101419348,-0.28081943707114476,-0.28081943707114476,6.910476344693484,0.0,2024,11,4,November
2024-12-01,271.989990234375,277.989990234375,257.54998779296875,264.4700012207031,264.4700012207031,86304121,-2.0045959553241066,-2.0045959553241066,7.72866576438242,0.7818235191149858,2024,12,4,December
2025-01-01,264.4700012207031,270.989990234375,255.13999938964844,263.0,263.0,126233586,-0.5558290974091995,-0.5558290974091995,6.026612488489187,0.0,2025,1,1,January
2025-02-01,261.010009765625,267.989990234375,248.0800018310547,248.4499969482422,248.4499969482422,130284603,-5.53232055199917,-5.53232055199917,8.013680276867952,-0.756650279230038,2025,2,1,February
2025-03-01,255.89999389648438,266.82000732421875,246.0800018310547,263.2099914550781,263.2099914550781,116180110,5.9408310276255705,5.9408310276255705,7.879642174109391,2.9985900743618012,2025,3,1,March
2025-04-01,262.3800048828125,277.0899963378906,231.3000030517578,271.989990234375,271.989990234375,190023424,3.335739168091334,3.335739168091334,16.835175899920202,-0.31533247187057417,2025,4,2,April
2025-05-01,271.989990234375,284.19000244140625,266.1600036621094,277.9700012207031,277.9700012207031,149716545,2.1986143612031883,2.1986143612031883,6.486311004827239,0.0,2025,5,2,May
2025-06-01,276.0,289.3900146484375,271.2799987792969,286.510009765625,286.510009765625,140684903,3.072277046954164,3.072277046954164,6.320901627121243,-0.7087100090124401,2025,6,2,June
2025-07-01,287.8800048828125,287.8900146484375,277.3299865722656,279.260009765625,279.260009765625,102079464,-2.5304526030105357,-2.5304526030105357,3.781432251984309,0.4781665807446668,2025,7,3,July
2025-08-01,280.989990234375,284.989990234375,272.3299865722656,276.05999755859375,276.05999755859375,74300072,-1.1458898858153432,-1.1458898858153432,4.585960941125593,0.6194873624053524,2025,8,3,August
2025-09-01,276.8900146484375,295.29998779296875,275.67999267578125,277.5199890136719,277.5199890136719,94767579,0.5288674447547326,0.5288674447547326,7.069759258393791,0.3006654702543706,2025,9,3,September
2025-10-01,276.6600036621094,295.3800048828125,270.5799865722656,291.0799865722656,291.0799865722656,113401078,4.886133646367985,4.886133646367985,8.520001186818057,-0.309882309601898,2025,10,4,October
2025-11-01,292.7900085449219,301.6099853515625,286.3500061035156,296.489990234375,296.489990234375,97981369,1.8585969189490292,1.8585969189490292,5.146878394101561,0.5874749386906776,2025,11,4,November
2025-12-01,297.2799987792969,302.25,284.5,295.30999755859375,295.30999755859375,121460422,-0.3979873569588177,-0.3979873569588177,6.010632943938224,0.2664536985877244,2025,12,4,December
2026-01-01,296.19000244140625,298.0,288.3999938964844,291.8699951171875,291.8699951171875,53248044,-1.1648784226222175,-1.1648784226222175,3.2891377202583527,0.29799359658925684,2026,1,1,January
