Date,Open,High,Low,Close,Adj_Close,Volume,Percent_Change,Adj_Percent_Change,Intraday_Range_%,Gap_%,Year,Month,Quarter,Month_Name
2009-02-01,14.010000228881836,15.739999771118164,13.5,15.079000473022461,15.079000473022461,68934400,7.707146235874718,7.707146235874718,14.855094507926456,0.07143020629882812,2009,2,1,February
2009-03-01,15.430000305175781,15.489999771118164,14.550000190734863,14.934399604797363,14.934399604797363,47933100,-0.9589552602229823,-0.9589552602229823,6.294190628737065,2.3277393802148034,2009,3,1,March
2009-04-01,14.899999618530273,14.992500305175781,13.63700008392334,14.379899978637695,14.379899978637695,30400700,-3.7129020304341287,-3.7129020304341287,9.42635361348916,-0.2303406040912389,2009,4,2,April
2009-05-01,14.247900009155273,14.75,13.920100212097168,14.670000076293945,14.670000076293945,26264400,2.017399968617406,2.017399968617406,5.657121905840426,-0.9179477581799365,2009,5,2,May
2009-06-01,14.800000190734863,14.89900016784668,14.25,14.42549991607666,14.42549991607666,26207700,-1.6666677501412264,-1.6666677501412264,4.498978694827721,0.8861630113485293,2009,6,2,June
2009-07-01,14.319999694824219,15.600000381469727,14.251999855041504,14.557900428771973,14.557900428771973,25097600,0.9178226991479077,0.9178226991479077,9.259580617573524,-0.731345338922123,2009,7,3,July
2009-08-01,14.687399864196777,15.09000015258789,14.569999694824219,15.050000190734863,15.050000190734863,15732100,3.3802935002241963,3.3802935002241963,3.455152499491638,0.889547473266573,2009,8,3,August
2009-09-01,14.991999626159668,15.920000076293945,14.951499938964844,15.468500137329102,15.468500137329102,70418400,2.780730506913054,2.780730506913054,6.2611121228999105,-0.3853858062467124,2009,9,3,September
2009-10-01,15.5,15.949999809265137,15.36050033569336,15.729999542236328,15.729999542236328,57391200,1.6905285101052936,1.6905285101052936,3.7476127827526207,0.20363876517595858,2009,10,4,October
2009-11-01,15.949999809265137,17.961000442504883,15.800000190734863,17.450000762939453,17.450000762939453,89665400,10.934528103988693,10.934528103988693,12.38395505609135,1.3986031368792478,2009,11,4,November
