Date,Open,High,Low,Close,Adj_Close,Volume,Percent_Change,Adj_Percent_Change,Intraday_Range_%,Gap_%,Year,Month,Quarter,Month_Name
2013-08-01,105.01000213623047,110.0,87.75,91.53199768066406,91.53199768066406,603340,-13.926769092623514,-13.926769092623514,24.30843919481096,-1.2525631420230887,2013,8,3,August
2013-09-01,91.9990005493164,113.9800033569336,88.5,98.24400329589844,98.24400329589844,796650,7.332960915647391,7.332960915647391,25.935428628850826,0.5102072286039454,2013,9,3,September
2013-10-01,98.4000015258789,116.05000305175781,97.9000015258789,115.71099853515625,115.71099853515625,687030,17.779197358895726,17.779197358895726,15.685632096904275,0.15878651596741425,2013,10,4,October
2013-11-01,115.4990005493164,118.45899963378906,105.5999984741211,112.85199737548828,112.85199737548828,906410,-2.4708119330586586,-2.4708119330586586,11.39457117172919,-0.1832133405844154,2013,11,4,November
2013-12-01,112.9000015258789,129.88499450683594,104.0,115.0999984741211,115.0999984741211,445830,1.991990528225318,1.991990528225318,22.489135403990364,0.042537262527044664,2013,12,4,December
2014-01-01,115.01599884033203,116.80899810791016,100.19999694824219,103.95600128173828,103.95600128173828,697800,-9.682013327644324,-9.682013327644324,15.976952705842134,-0.07297970017605938,2014,1,1,January
2014-02-01,103.00499725341797,113.9000015258789,101.10099792480469,108.7020034790039,108.7020034790039,380090,4.56539510826619,4.56539510826619,11.774395311440953,-0.914813975715487,2014,2,1,February
2014-03-01,108.2249984741211,128.5,107.30000305175781,126.78101348876953,126.78101348876953,909320,16.63171738436049,16.63171738436049,16.72174434078027,-0.43881896341951726,2014,3,1,March
2014-04-01,127.31099700927734,131.99000549316406,124.0,130.32000732421875,130.32000732421875,732750,2.7914225782417423,2.7914225782417423,6.131065871785902,0.4180306703059755,2014,4,2,April
2014-05-01,130.1009979248047,169.5,128.25,148.18600463867188,148.18600463867188,1378500,13.709328046617507,13.709328046617507,27.836636867686394,-0.1680550852557861,2014,5,2,May
2014-06-01,150.49899291992188,165.0,148.5,161.76600646972656,161.76600646972656,775680,9.164159506268742,9.164159506268742,10.19991799271367,1.5608682391362503,2014,6,2,June
2014-07-01,160.0,163.0,145.5,153.98599243164062,153.98599243164062,467380,-4.809424555796227,-4.809424555796227,11.36467007398015,-1.0917043130795583,2014,7,3,July
2014-08-01,152.1999969482422,160.6999969482422,148.51499938964844,158.92599487304688,158.92599487304688,409590,3.208085594927912,3.208085594927912,7.66708905508338,-1.159842824139539,2014,8,3,August
2014-09-01,160.0,169.41000366210938,153.60000610351562,155.31399536132812,155.31399536132812,447100,-2.2727556398838833,-2.2727556398838833,10.17937728136656,0.6757894627691718,2014,9,3,September
2014-10-01,154.9250030517578,173.10000610351562,154.00999450683594,172.49099731445312,172.49099731445312,446230,11.059532602431489,11.059532602431489,11.067250983469226,-0.25045541367044655,2014,10,4,October
2014-11-01,172.49099731445312,188.0,172.4199981689453,187.0189971923828,187.0189971923828,466260,8.422468479004142,8.422468479004142,8.3307054710746,0.0,2014,11,4,November
2014-12-01,196.0,196.0,177.1300048828125,189.8459930419922,189.8459930419922,629090,1.511608923184049,1.511608923184049,9.93963307564444,4.802187447502247,2014,12,4,December
2015-01-01,189.97999572753906,209.88499450683594,184.10000610351562,200.9250030517578,200.9250030517578,690300,5.835788173477563,5.835788173477563,12.833140729965878,0.07058494277371176,2015,1,1,January
2015-02-01,200.10000610351562,206.3990020751953,185.0,197.158935546875,197.158935546875,20212350,-1.874364786702376,-1.874364786702376,10.853681075036869,-0.41059944542077237,2015,2,1,February
2015-03-01,199.5850067138672,207.0050048828125,177.6999969482422,181.34500122070312,181.34500122070312,12931220,-8.020906728019984,-8.020906728019984,16.159810161464065,1.2305154520452273,2015,3,1,March
2015-04-01,181.34500122070312,190.55999755859375,177.41000366210938,184.13800048828125,184.13800048828125,15970200,1.5401578476260003,1.5401578476260003,7.141379759535976,0.0,2015,4,2,April
2015-05-01,184.9949951171875,187.78500366210938,172.8000030517578,187.18600463867188,187.18600463867188,5622360,1.655282528488522,1.655282528488522,8.005406514914053,0.4654088925880294,2015,5,2,May
2015-06-01,187.18499755859375,200.0,172.8249969482422,184.33299255371094,184.33299255371094,8017570,-1.5241588656524585,-1.5241588656524585,14.742343557320353,-0.0005380103496887937,2015,6,2,June
2015-07-01,184.39999389648438,194.72999572753906,182.80999755859375,189.6790008544922,189.6790008544922,5457310,2.9001906965859803,2.9001906965859803,6.284300378664194,0.03634799275225495,2015,7,3,July
2015-08-01,189.5,192.5,154.7100067138672,173.45199584960938,173.45199584960938,1295190,-8.554982328977456,-8.554982328977456,21.78700400709048,-0.09437041195166555,2015,8,3,August
2015-09-01,170.0,191.97000122070312,159.30099487304688,173.7220001220703,173.7220001220703,2410640,0.15566512863596227,0.15566512863596227,18.80533629862684,-1.990173611263839,2015,9,3,September
2015-10-01,175.39999389648438,185.0,172.7259979248047,174.66000366210938,174.66000366210938,1645130,0.5399451649071185,0.5399451649071185,7.027368497564063,0.9659074689647692,2015,10,4,October
2015-11-01,174.85000610351562,176.18699645996094,157.39500427246094,175.2469940185547,175.2469940185547,3949150,0.33607600145302285,0.33607600145302285,10.723146660940932,0.10878417349275998,2015,11,4,November
2015-12-01,175.35499572753906,191.97000122070312,162.5,170.25999450683594,170.25999450683594,19124460,-2.8456976050560634,-2.8456976050560634,17.308823077355324,0.061628280467361435,2015,12,4,December
2016-01-01,170.1999969482422,171.8000030517578,148.50999450683594,156.16299438476562,156.16299438476562,3425870,-8.279690224883874,-8.279690224883874,14.913910069845532,-0.035238788047383084,2016,1,1,January
2016-02-01,156.06199645996094,156.82000732421875,135.4949951171875,140.80499267578125,140.80499267578125,1508850,-9.834597350985874,-9.834597350985874,15.145068226475747,-0.06467468506389007,2016,2,1,February
2016-03-01,142.32000732421875,163.55999755859375,141.88099670410156,162.53599548339844,162.53599548339844,2757400,15.433403599299345,15.433403599299345,13.337969100331684,1.0759665688318207,2016,3,1,March
2016-04-01,162.39999389648438,171.4199981689453,154.85000610351562,168.54400634765625,168.54400634765625,1496470,3.6964186587650216,3.6964186587650216,9.831255601727369,-0.08367474940525024,2016,4,2,April
2016-05-01,167.88699340820312,179.5,162.6699981689453,176.76499938964844,176.76499938964844,9838440,4.877653747612198,4.877653747612198,9.52111667420981,-0.3898168518065854,2016,5,2,May
2016-06-01,176.85000610351562,184.89999389648438,170.50999450683594,181.51400756835938,181.51400756835938,1442450,2.6866224620873957,2.6866224620873957,7.927762480936392,0.04809024080598933,2016,6,2,June
2016-07-01,181.60000610351562,194.24000549316406,181.60000610351562,191.9149932861328,191.9149932861328,1726890,5.730128411084934,5.730128411084934,6.586249033082589,0.04737845652152349,2016,7,3,July
2016-08-01,192.8000030517578,200.4199981689453,186.80499267578125,199.7270050048828,199.7270050048828,2768340,4.07055831594294,4.07055831594294,6.816807518257839,0.4611467559001541,2016,8,3,August
2016-09-01,203.72000122070312,209.72000122070312,194.0,195.82000732421875,195.82000732421875,7981340,-1.956168962013194,-1.956168962013194,8.027780937968997,1.999227002739411,2016,9,3,September
2016-10-01,197.3990020751953,201.0,191.14999389648438,197.3979949951172,197.3979949951172,1144760,0.8058357736070221,0.8058357736070221,4.9899220626629335,0.806350062260096,2016,10,4,October
2016-11-01,198.0989990234375,207.5,182.125,188.5070037841797,188.5070037841797,1557570,-4.504093980872215,-4.504093980872215,13.461038311898296,0.3551221623794368,2016,11,4,November
2016-12-01,188.5,189.69900512695312,177.8000030517578,183.4320068359375,183.4320068359375,3559890,-2.6922060434701467,-2.6922060434701467,6.486873409087128,-0.0037153973269375617,2016,12,4,December
2017-01-01,183.2209930419922,199.6999969482422,180.35800170898438,197.07400512695312,197.07400512695312,1187810,7.437087194503134,7.437087194503134,9.81458474282181,-0.11503651820919361,2017,1,1,January
2017-02-01,197.11700439453125,212.0,197.0500030517578,208.35499572753906,208.35499572753906,1948380,5.724240796404789,5.724240796404789,7.175252456049552,0.021818842901388896,2017,2,1,February
2017-03-01,209.01400756835938,225.88999938964844,206.5,216.85699462890625,216.85699462890625,7155430,4.0805351806803,4.0805351806803,8.9413760542192,0.3162927956294779,2017,3,1,March
2017-04-01,225.88999938964844,225.9720001220703,216.10000610351562,225.75100708007812,225.75100708007812,3316850,4.1013260680807795,4.1013260680807795,4.372956801496308,4.165420062285655,2017,4,2,April
2017-05-01,225.6999969482422,240.7100067138672,224.6479949951172,236.89500427246094,236.89500427246094,3581800,4.936410843310135,4.936410843310135,6.7802239089333165,-0.02259574940360875,2017,5,2,May
2017-06-01,236.08799743652344,242.42999267578125,232.9499969482422,234.9969940185547,234.9969940185547,4778690,-0.801203157379915,-0.801203157379915,4.0340923368537,-0.3406601327098204,2017,6,2,June
2017-07-01,235.0,254.97999572753906,235.0,254.49200439453125,254.49200439453125,3549990,8.295855211848924,8.295855211848924,7.850932596123799,0.0012791574027858229,2017,7,3,July
2017-08-01,254.8000030517578,256.46099853515625,242.2270050048828,246.85499572753906,246.85499572753906,1844250,-3.0008835386249544,-3.0008835386249544,5.766135495181108,0.12102488561844225,2017,8,3,August
2017-09-01,247.0,254.4499969482422,241.0,244.85899353027344,244.85899353027344,1501830,-0.8085727377657226,-0.8085727377657226,5.492956070073563,0.058740667586481776,2017,9,3,September
2017-10-01,244.85899353027344,255.0500030517578,242.6219940185547,254.53900146484375,254.53900146484375,2469990,3.9532989150237174,3.9532989150237174,4.882555899756545,0.0,2017,10,4,October
2017-11-01,255.60299682617188,263.52801513671875,255.1719970703125,257.3330078125,257.3330078125,2442520,1.0976731784037241,1.0976731784037241,3.247161387277095,0.41800877476730464,2017,11,4,November
2017-12-01,257.3599853515625,261.54998779296875,247.90499877929688,259.6520080566406,259.6520080566406,1224590,0.9011670379379888,0.9011670379379888,5.255106292378587,0.010483512897092699,2017,12,4,December
2018-01-01,259.6099853515625,281.8800048828125,256.55499267578125,277.15301513671875,277.15301513671875,1506120,6.740177829189142,6.740177829189142,9.137556087758417,-0.016184240357947913,2018,1,1,January
2018-02-01,277.1000061035156,279.5,251.75,254.60000610351562,254.60000610351562,5133190,-8.13738541580642,-8.13738541580642,10.899449856539817,-0.019126269716739613,2018,2,1,February
2018-03-01,254.47999572753906,255.64999389648438,239.6999969482422,246.56199645996094,246.56199645996094,1150970,-3.157112902930015,-3.157112902930015,6.46896000894132,-0.04713683153949671,2018,3,1,March
2018-04-01,245.9510040283203,260.8290100097656,243.8000030517578,259.8269958496094,259.8269958496094,3965170,5.379985391139752,5.379985391139752,6.55397908224455,-0.24780478760433938,2018,4,2,April
2018-05-01,259.8269958496094,275.20001220703125,258.74700927734375,272.9259948730469,272.9259948730469,2505460,5.0414311186584015,5.0414311186584015,6.028375178165316,0.0,2018,5,2,May
2018-06-01,272.5690002441406,274.04998779296875,252.98899841308594,268.60101318359375,268.60101318359375,2423360,-1.58467195162737,-1.58467195162737,7.840994019440737,-0.1308027214748482,2018,6,2,June
2018-07-01,268.0,284.1400146484375,264.989990234375,282.4460144042969,282.4460144042969,6681810,5.154485851190671,5.154485851190671,6.780065370882135,-0.2237568564877104,2018,7,3,July
2018-08-01,280.0,289.5,278.3500061035156,286.2929992675781,286.2929992675781,6352910,1.362024835576059,1.362024835576059,3.894609342529977,-0.8660113011173945,2018,8,3,August
2018-09-01,286.29998779296875,291.1300048828125,252.0,255.71600341796875,255.71600341796875,5309050,-10.68031559550333,-10.68031559550333,15.302133757680533,0.0024410395673326655,2018,9,3,September
2018-10-01,254.5,263.84698486328125,245.0,256.34600830078125,256.34600830078125,3698630,0.24636896963494692,0.24636896963494692,7.352166311545336,-0.47552886863368815,2018,10,4,October
2018-11-01,256.0,276.1300048828125,255.3070068359375,273.6809997558594,273.6809997558594,18409900,6.7623410912403425,6.7623410912403425,7.608492392767646,-0.13497705818585026,2018,11,4,November
2018-12-01,275.0,278.6499938964844,261.1400146484375,276.8890075683594,276.8890075683594,8730050,1.1721704522278609,1.1721704522278609,6.323826070893748,0.4819480509488258,2018,12,4,December
2019-01-01,278.0,290.5199890136719,268.864990234375,277.9219970703125,277.9219970703125,17382030,0.37306988494227866,0.37306988494227866,7.791754163963602,0.4012410754032332,2019,1,1,January
2019-02-01,283.4800109863281,289.0400085449219,270.5780029296875,273.5660095214844,273.5660095214844,4704560,-1.5673417702615655,-1.5673417702615655,6.748647482751132,1.999846710445695,2019,2,1,February
2019-03-01,274.2330017089844,314.0,273.3900146484375,311.8179931640625,311.8179931640625,6965700,13.98272530622049,13.98272530622049,13.023618342061367,0.2438139842982277,2019,3,1,March
2019-04-01,312.20001220703125,312.760986328125,299.8500061035156,302.6289978027344,302.6289978027344,6228490,-2.9469099162899637,-2.9469099162899637,4.266273330827757,0.12251346982653157,2019,4,2,April
2019-05-01,302.6289978027344,323.93701171875,290.0050048828125,319.7749938964844,319.7749938964844,6774590,5.6656818144460885,5.6656818144460885,10.61121334800862,0.0,2019,5,2,May
2019-06-01,325.0,329.88800048828125,307.0329895019531,318.7130126953125,318.7130126953125,5442720,-0.3321026413702799,-0.3321026413702799,7.1710316416158895,1.6339633189726626,2019,6,2,June
2019-07-01,320.0,324.0,291.73699951171875,293.89801025390625,293.89801025390625,5731590,-7.786002281974358,-7.786002281974358,10.977617868323911,0.40380758030669156,2019,7,3,July
2019-08-01,293.5950012207031,294.0,271.20098876953125,280.364990234375,280.364990234375,4235940,-4.604665410235242,-4.604665410235242,8.131903777076303,-0.10310006282157116,2019,8,3,August
2019-09-01,280.364990234375,314.20001220703125,272.5,298.17498779296875,298.17498779296875,7269000,6.352432785457718,6.352432785457718,13.985080544711797,0.0,2019,9,3,September
2019-10-01,300.0,309.7749938964844,282.0,306.85198974609375,306.85198974609375,3125230,2.9100368268144994,2.9100368268144994,9.051593219084854,0.6120607970975778,2019,10,4,October
2019-11-01,305.0,328.3999938964844,305.0,325.60699462890625,325.60699462890625,3168120,6.112068850631025,6.112068850631025,7.186575928184009,-0.6035449689037989,2019,11,4,November
2019-12-01,325.7550048828125,332.8999938964844,32.73400115966797,329.0,329.0,3226196,1.042055430953126,1.042055430953126,91.23586405374358,0.04545671817490808,2019,12,4,December
2020-01-01,329.20001220703125,332.95001220703125,312.0,316.8999938964844,316.8999938964844,7994848,-3.677813405323893,-3.677813405323893,6.610922250088332,0.06079398390007599,2020,1,1,January
2020-02-01,316.5,321.989990234375,295.7799987792969,296.7200012207031,296.7200012207031,5727410,-6.367937224502773,-6.367937224502773,8.833240545716663,-0.1262208596365683,2020,2,1,February
2020-03-01,297.5,304.0,169.5500030517578,194.57000732421875,194.57000732421875,11175171,-34.4263930561608,-34.4263930561608,69.10109055205179,0.2628736775707629,2020,3,1,March
2020-04-01,195.0,225.89999389648438,174.0,215.3300018310547,215.3300018310547,14071586,10.669678637696123,10.669678637696123,24.102537247552007,0.22099638155676188,2020,4,2,April
2020-05-01,215.3300018310547,215.3300018310547,172.5,193.67999267578125,193.67999267578125,18646157,-10.05433937267124,-10.05433937267124,22.113797733745148,0.0,2020,5,2,May
2020-06-01,195.11000061035156,238.1999969482422,195.11000061035156,215.41000366210938,215.41000366210938,46340874,11.219543477938876,11.219543477938876,20.003711807870026,0.7383353927342068,2020,6,2,June
2020-07-01,215.60000610351562,232.64999389648438,211.25,217.88999938964844,217.88999938964844,30178930,1.1512908803572364,1.1512908803572364,9.821466775175479,0.08820502213271697,2020,7,3,July
2020-08-01,219.77999877929688,284.29998779296875,212.10000610351562,239.57000732421875,239.57000732421875,18799928,9.949978427325789,9.949978427325789,30.13732081735185,0.8674098834011139,2020,8,3,August
2020-09-01,264.8800048828125,264.8800048828125,205.86000061035156,215.94000244140625,215.94000244140625,18625972,-9.863507183865948,-9.863507183865948,27.33166787310544,10.564760522940093,2020,9,3,September
2020-10-01,217.10000610351562,249.25,217.0,240.64999389648438,240.64999389648438,21541797,11.442989337643915,11.442989337643915,13.4012054094929,0.5371879452599958,2020,10,4,October
2020-11-01,243.5,303.1400146484375,240.64999389648438,297.05999755859375,297.05999755859375,29484866,23.440683603912383,23.440683603912383,21.0361614709255,1.1842951073339962,2020,11,4,November
2020-12-01,299.70001220703125,316.0,291.5,313.5400085449219,313.5400085449219,17346325,5.547704545132337,5.547704545132337,7.813994811603065,0.8887142900877353,2020,12,4,December
2021-01-01,314.3500061035156,343.70001220703125,298.1199951171875,307.05999755859375,307.05999755859375,16095540,-2.0667253969917865,-2.0667253969917865,14.844010112761785,0.2583394579699066,2021,1,1,January
2021-02-01,310.7200012207031,379.7900085449219,307.1099853515625,351.260009765625,351.260009765625,24483053,14.394584953579614,14.394584953579614,20.69123190022526,1.1919506582458586,2021,2,1,February
2021-03-01,359.0,368.6700134277344,326.7699890136719,334.92999267578125,334.92999267578125,22711484,-4.648982701087945,-4.648982701087945,12.510084295323932,2.2034931444485912,2021,3,1,March
2021-04-01,339.0199890136719,351.29998779296875,306.67999267578125,328.4700012207031,328.4700012207031,31475362,-1.9287587246125004,-1.9287587246125004,13.584191844419536,1.2211496215120456,2021,4,2,April
2021-05-01,326.3999938964844,357.95001220703125,320.20001220703125,356.1199951171875,356.1199951171875,20848145,8.417814045035431,8.417814045035431,10.600359574748872,-0.6301967657703651,2021,5,2,May
2021-06-01,357.8999938964844,369.0,340.1000061035156,350.2900085449219,350.2900085449219,13907577,-1.6370848736946608,-1.6370848736946608,8.25030494490344,0.49983118154068695,2021,6,2,June
2021-07-01,355.0,392.5,344.0799865722656,348.2900085449219,348.2900085449219,10230497,-0.5709554800914396,-0.5709554800914396,13.902211444428858,1.3445977162303522,2021,7,3,July
2021-08-01,348.5,417.0,348.010009765625,367.1600036621094,367.1600036621094,13971155,5.417897342511235,5.417897342511235,18.790170374294153,0.06029212722909352,2021,8,3,August
2021-09-01,367.1600036621094,413.70001220703125,364.6600036621094,377.4599914550781,377.4599914550781,10727732,2.8053131305793455,2.8053131305793455,12.992107681631781,0.0,2021,9,3,September
2021-10-01,382.8800048828125,434.8800048828125,356.3999938964844,394.6199951171875,394.6199951171875,11031492,4.546178151480085,4.546178151480085,19.887489726166173,1.4359173291030543,2021,10,4,October
2021-11-01,401.0,407.489990234375,356.5199890136719,359.6099853515625,359.6099853515625,11439187,-8.871828644979917,-8.871828644979917,14.173689078981983,1.616746480602909,2021,11,4,November
